,symbol,asv1,asv2,asv3,date1,date2,date3,quarter,year_end,qtr,eps_est,eps,release_time,result,slope1,slope2,slope3
1240,KO,10.6,11.5,10.5,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.48,0.49,pre,1,-5.066140999180188e-07,7.3807755332081455e-09,-5.521664620421521e-07
1241,KO,10.4,16.25,18.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.36,0.37,pre,1,3.0304371952443254e-07,-4.6502649314914716e-07,4.078057425291848e-07
1242,CTSH,25.8,45.0,28.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.84,0.84,pre,0,-9.76747070676192e-07,3.2649945785539016e-06,-4.6984592117986736e-08
1243,CTSH,33.2,48.25,35.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.9,0.93,pre,1,4.997742114770044e-07,2.4656293974490198e-06,-1.321561641997029e-07
1244,CTSH,30.8,25.75,18.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.95,0.98,pre,1,1.584337507984208e-06,-1.0887081749759875e-08,4.959759590891171e-07
1245,CTSH,29.6,24.25,30.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.97,1.03,pre,1,1.0183671598648882e-06,-1.0781347316593637e-06,1.947942548017328e-07
1246,CTSH,36.25,46.75,47.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.05,1.06,pre,1,2.9389177217739935e-06,3.8645676487970595e-06,-8.557406230870586e-07
1247,CTSH,27.8,21.0,36.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.1,1.19,pre,1,9.429383758958195e-07,-2.2015249466763415e-06,7.684639133874064e-07
1248,CTSH,26.4,24.25,24.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.13,1.19,pre,1,7.714643549470093e-07,-6.382843779217675e-07,7.891736188603706e-07
1249,CTSH,25.75,27.0,32.0,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.98,0.98,pre,0,-2.7351728872860893e-06,6.531675811609609e-09,-4.047470414782188e-06
1250,CTSH,44.75,39.25,33.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.04,0.91,post,-1,2.9430862603358337e-06,-2.0306370676040373e-07,-1.4512252896813217e-07
1251,CTSH,46.5,50.75,35.4,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.918,0.94,post,1,-7.79859117244501e-07,-3.951104525984085e-07,9.888285024154582e-07
1252,CTSH,22.4,12.5,25.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.84,0.86,pre,1,4.868311918013444e-07,-3.289891615601892e-07,-2.259502250869655e-06
1253,CTSH,42.4,34.0,33.5,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.86,0.87,pre,1,2.4291904272777677e-07,1.2253737040256721e-06,6.174905700256885e-07
1254,CL,12.2,10.5,12.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.66,0.67,pre,1,7.868444580311241e-08,4.246204987730412e-06,-5.982780007943854e-08
1255,CL,12.2,13.75,10.25,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.72,0.72,pre,0,-1.2397140783968656e-07,2.07466474812164e-06,-8.316550150896663e-07
1256,CL,14.6,9.25,10.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.73,0.73,pre,0,-4.828801904294784e-07,-1.8647766226991526e-07,7.791719363870947e-07
1257,CL,14.2,12.0,11.8,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.75,0.75,pre,0,-1.1768408859477889e-06,4.92039100426422e-07,8.680225856821079e-07
1258,CL,15.0,15.25,17.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.73,0.74,pre,1,1.1032670554700161e-08,-6.873075164010153e-07,-9.909071920176281e-08
1259,CL,14.8,18.75,5.0,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.77,0.77,pre,0,-2.6146338799749706e-06,-2.8706131670954022e-08,1.0763851993530035e-06
1260,CL,13.0,7.75,7.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.72,0.72,pre,0,6.343921279286875e-07,5.154580926691354e-08,4.603724958818209e-07
1261,CL,17.0,14.75,16.4,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.73,0.74,pre,1,-2.2966301109579967e-06,1.0830983126874232e-06,-2.4169601018752657e-06
1262,CL,17.5,8.5,12.0,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.662,0.67,pre,1,1.6515998284399032e-06,6.693933495758099e-07,6.593643959619683e-07
1263,CL,20.25,11.0,9.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.725,0.72,pre,-1,1.3209269807456812e-06,-4.019520327390411e-07,3.8674791392182775e-07
1264,CL,10.4,9.0,13.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.73,0.73,pre,0,2.151187420782552e-07,-1.0402821349804402e-07,-1.432784147540871e-07
1265,CL,8.8,15.5,11.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.75,0.75,pre,0,-1.0717363841367667e-06,-2.2860914946866874e-06,3.055088121484082e-07
1266,CMCSA,22.0,28.75,16.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.44,0.53,pre,1,2.510998990704045e-06,-2.0321550604919254e-05,-4.8721242273897124e-08
1267,CMCSA,28.2,38.75,21.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.48,0.52,pre,1,6.106638761520995e-07,8.36243815958798e-07,-1.1380164794925428e-06
1268,CMCSA,19.4,18.75,27.5,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.49,0.52,pre,1,6.432744891837337e-07,2.712455287279231e-07,-9.764603133406676e-07
1269,CMCSA,26.2,21.0,33.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.47,0.49,pre,1,-8.059027686597861e-07,2.868543243853002e-07,8.429077845827585e-07
1270,CMCSA,37.5,34.75,24.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.59,0.62,pre,1,8.137955912126437e-07,-1.1109524095902503e-06,-1.7289567431592746e-06
1271,CMCSA,36.2,39.75,63.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.61,0.65,pre,1,-5.812310357855475e-07,8.803099185668909e-08,6.577427862194362e-07
1272,CMCSA,33.6,32.0,35.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.61,0.65,pre,1,7.388048735056803e-07,6.298270271987184e-07,-2.515022494996207e-07
1273,CMCSA,39.0,27.0,18.8,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.62,0.64,pre,1,6.467213678847282e-07,2.512857967488279e-07,-2.1412792340019274e-06
1274,CMCSA,33.75,35.5,18.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.68,0.76,pre,1,3.359718584456204e-07,8.387574806783474e-07,6.235172050039814e-07
1275,CMCSA,36.0,26.75,23.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.753,0.78,pre,1,1.2988047091270206e-06,-4.379715227223107e-07,9.046076709120195e-07
1276,CMCSA,17.8,14.5,13.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.46,0.46,pre,0,8.961271159558208e-07,-7.96887063750356e-07,2.926419335036355e-07
1277,CMCSA,14.0,18.0,8.25,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.44,0.45,pre,1,-1.59731446061937e-06,3.886123960079873e-06,6.2380092999057e-07
1278,CMA,18.0,24.0,9.75,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.94,1.11,pre,1,-8.027511806457809e-07,2.1618016321406174e-06,-2.7335029899415537e-06
1279,CMA,8.0,10.75,10.25,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.06,1.13,pre,1,1.538165014743796e-06,-1.4786150614714617e-06,1.310452889406304e-06
1280,CMA,17.2,23.0,10.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.2,1.26,pre,1,-1.2340627541611416e-06,-1.9669521760190766e-06,4.482180448959583e-06
1281,CMA,14.0,24.0,8.2,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.21,1.24,pre,1,1.4324440131026737e-06,1.5201732339314259e-06,1.6442323162786772e-06
1282,CMA,25.75,30.25,20.5,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.49,1.59,pre,1,3.612603118484272e-06,2.7980702266294845e-06,-2.2979091179349456e-06
1283,CMA,28.2,11.75,11.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.62,1.87,pre,1,-2.553121937685205e-07,8.566544168847277e-07,-2.01041334608437e-06
1284,CMA,28.6,14.0,18.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.76,1.86,pre,1,2.739053462002628e-06,2.3947562491244854e-07,-3.218140576013601e-06
1285,CMA,23.0,18.25,19.4,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.86,1.88,pre,1,-5.487263021113295e-06,-2.2893005182287156e-06,-4.508106100431127e-06
1286,CMA,34.25,9.0,36.2,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.935,2.11,pre,1,5.220528117133018e-06,4.024924294186571e-06,-6.678642420243564e-06
1287,CMA,23.5,13.5,5.4,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,2.004,1.94,pre,-1,5.465027579677495e-07,-2.983285597955803e-06,-5.5628751280925423e-08
1288,CMA,9.2,17.25,0.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.74,0.84,pre,1,2.7934882390825826e-06,8.367305261546188e-07,-7.259838478649672e-08
1289,CMA,13.0,23.75,13.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.83,0.92,pre,1,2.0052037214134763e-06,5.4023351203752e-06,8.599364289662799e-07
1290,CAG,15.5,7.2,9.5,2017-03-01,2017-04-01,2017-05-01,Q2,2017,05/2017,0.37,0.37,pre,0,-3.1884313651167615e-07,-5.04801383292421e-07,3.799548704817609e-07
1291,CAG,11.75,17.4,7.0,2017-06-01,2017-07-01,2017-08-01,Q3,2017,08/2017,0.41,0.46,pre,1,-1.4376914170282266e-06,-4.094289193986121e-08,-5.877277554214171e-07
1292,CAG,9.0,16.0,8.5,2017-09-01,2017-10-01,2017-11-01,Q4,2017,11/2017,0.52,0.55,pre,1,-2.6052073077118465e-07,4.221933850554392e-08,1.2814946506034502e-06
1293,CAG,14.75,6.8,8.5,2018-03-01,2018-04-01,2018-05-01,Q2,2018,05/2018,0.43,0.5,pre,1,-7.46380216886562e-07,2.822790115585776e-07,2.4235007073172517e-07
1294,CAG,12.5,15.2,8.5,2018-06-01,2018-07-01,2018-08-01,Q3,2018,08/2018,0.49,0.47,pre,-1,-1.4220947118620062e-07,4.80024666448054e-07,-9.898638028035996e-08
1295,CAG,16.2,20.75,12.25,2018-09-01,2018-10-01,2018-11-01,Q4,2018,11/2018,0.55,0.67,pre,1,-6.671559771153255e-07,1.123323495014057e-06,-1.3163882892538625e-06
1296,CAG,37.4,40.0,20.25,2019-03-01,2019-04-01,2019-05-01,Q2,2019,05/2019,0.412,0.36,pre,-1,2.2686177957800543e-06,1.5649247990697005e-06,-9.80500052988987e-07
1297,CAG,19.75,4.2,5.0,2016-06-01,2016-07-01,2016-08-01,Q3,2016,08/2016,0.48,0.61,,1,5.395401657979137e-07,-7.128584268150843e-07,-1.3906908161569982e-07
1298,CAG,10.0,8.0,16.75,2016-09-01,2016-10-01,2016-11-01,Q4,2016,11/2016,0.45,0.49,pre,1,-6.359036812610156e-07,3.9828170934721807e-07,-4.793694261966206e-06
1299,COP,28.2,30.75,30.75,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.01,-0.02,pre,-1,-6.606255997243846e-07,-1.186298008331907e-06,-5.376372168602534e-07
1300,COP,29.8,25.25,19.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,-0.02,0.14,pre,1,-9.189930603800971e-07,-6.743430792788686e-07,-2.2378589692342105e-08
1301,COP,24.8,22.25,24.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.09,0.16,pre,1,2.099665459855867e-07,-1.0317110999329315e-06,2.957724998180487e-06
1302,COP,26.6,31.0,33.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.45,0.45,pre,0,7.945843022718627e-07,-1.4563506502099977e-06,2.2993107318256867e-06
1303,COP,35.5,35.75,18.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.74,0.96,pre,1,1.415707249267216e-06,-4.749723061205701e-07,2.3076120744924744e-06
1304,COP,40.0,37.25,25.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.06,1.09,pre,1,3.2423309307075643e-06,5.194418332343821e-07,-4.427674765935857e-07
1305,COP,29.4,22.75,31.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.17,1.36,pre,1,8.971946446536869e-07,5.498677772239647e-07,3.4699721690844364e-06
1306,COP,25.0,24.0,20.2,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.99,1.13,pre,1,-4.821344001557191e-06,-1.4176419908391895e-06,-3.3308955929581576e-06
1307,COP,14.0,24.5,19.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.901,1.0,pre,1,1.0237322258243726e-06,4.5905780163203566e-07,-3.9405204701845597e-07
1308,COP,26.25,17.0,17.4,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.034,1.01,pre,-1,-1.1934513702365889e-06,-8.46312238281961e-07,1.4019268774703564e-06
1309,COP,30.6,21.25,31.5,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,-0.69,-0.66,pre,1,-1.0859057121709596e-06,1.0525825791707785e-06,2.254582598995316e-08
1310,COP,27.8,30.0,42.25,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,-0.38,-0.26,pre,1,-4.419731933080667e-07,1.2267273867620506e-06,8.989671739342504e-07
1311,ED,33.6,28.5,34.75,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.19,1.27,post,1,-8.249811666830461e-08,9.85847172287851e-07,8.633722513248934e-07
1312,ED,30.6,33.0,38.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.61,0.58,post,-1,7.042816837262461e-07,1.4460234135813447e-06,-3.857639709508117e-07
1313,ED,21.0,26.5,21.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.54,1.47,post,-1,1.0880997856559948e-06,6.165465012296004e-07,-1.869454777902739e-06
1314,ED,36.4,38.5,34.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.78,0.8,post,1,2.178953706864607e-06,3.9876876166259424e-07,-2.1708765898072964e-06
1315,ED,41.25,36.75,36.5,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.33,1.37,post,1,-1.3839721894861952e-06,-5.405735751387666e-07,1.2000770717167945e-06
1316,ED,43.2,24.25,30.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.57,0.61,post,1,6.80822677953697e-07,-1.4271980891439643e-06,2.0348465595815775e-06
1317,ED,23.8,38.25,41.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.48,1.56,post,1,-2.1845254427468428e-07,3.0360183882096576e-07,-2.7564341002887167e-06
1318,ED,49.25,33.25,32.4,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.75,0.77,post,1,1.9609957063230905e-08,1.052476174492626e-06,-3.1071937321937323e-06
1319,ED,39.75,35.0,43.0,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.362,1.39,post,1,4.7468712668380306e-07,2.1945133700736897e-06,8.254878841011788e-07
1320,ED,31.25,29.25,25.0,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.594,0.58,post,-1,1.9194503617259896e-07,7.620874897984865e-07,9.620663153271901e-08
1321,ED,21.0,29.0,24.5,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.49,1.5,post,1,-2.5764126627090523e-07,-1.781525786495443e-06,1.2213422543020649e-06
1322,ED,19.6,29.5,24.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.67,0.69,post,1,7.736882962018448e-07,-1.4546270126830287e-06,1.8936770396384096e-06
1323,STZ,6.75,8.8,7.25,2017-03-01,2017-04-01,2017-05-01,Q2,2017,05/2017,1.98,2.34,pre,1,2.679225063151146e-06,3.6928677844163415e-06,2.9052626742882066e-06
1324,STZ,12.25,10.8,6.0,2017-06-01,2017-07-01,2017-08-01,Q3,2017,08/2017,2.16,2.47,pre,1,1.6045536949990614e-06,5.074736365185694e-07,2.1227480624487666e-06
1325,STZ,6.5,13.6,12.0,2017-09-01,2017-10-01,2017-11-01,Q4,2017,11/2017,1.87,2.0,pre,1,-1.0802969787851664e-06,4.980447379708164e-06,1.2705532078402282e-06
1326,STZ,13.75,15.4,16.75,2018-03-01,2018-04-01,2018-05-01,Q2,2018,05/2018,2.42,2.2,pre,-1,5.130158990684771e-07,1.899882230014521e-06,-2.2175586926724847e-06
1327,STZ,23.25,10.0,29.25,2018-06-01,2018-07-01,2018-08-01,Q3,2018,08/2018,2.58,2.87,pre,1,1.8528185102539575e-06,-1.7876622029486008e-06,-2.7432281129973353e-06
1328,STZ,27.6,28.25,17.0,2018-09-01,2018-10-01,2018-11-01,Q4,2018,11/2018,2.04,2.37,pre,1,2.517657243565895e-06,-5.70442070787033e-06,-3.656909606989806e-06
1329,STZ,29.0,30.5,20.75,2019-03-01,2019-04-01,2019-05-01,Q2,2019,05/2019,2.042,2.21,pre,1,1.2087976223072744e-06,1.3424543082955142e-05,-8.556741920085362e-06
1330,STZ,9.5,5.2,7.0,2016-06-01,2016-07-01,2016-08-01,Q3,2016,08/2016,1.66,1.77,pre,1,1.9680698306771265e-06,4.759055336522017e-09,1.1935910231852078e-06
1331,STZ,2.25,9.2,8.5,2016-09-01,2016-10-01,2016-11-01,Q4,2016,11/2016,1.72,1.96,pre,1,5.0465108219964593e-08,-8.032746844708917e-07,-3.2413354888900395e-06
1332,CPRT,14.0,9.75,7.2,2016-11-01,2016-12-01,2017-01-01,Q1,2017,01/2017,0.29,0.29,post,0,1.4346264221045488e-06,3.569570448411529e-07,2.728783859028535e-07
1333,CPRT,8.75,0.0,17.8,2017-02-01,2017-03-01,2017-04-01,Q2,2017,04/2017,0.36,0.37,post,1,1.6145744164811966e-06,7.971312548736451e-07,-1.564676350485541e-05
1334,CPRT,4.75,9.25,0.0,2017-05-01,2017-06-01,2017-07-01,Q3,2017,07/2017,0.31,0.35,post,1,6.607042310450885e-08,2.1536695173154358e-08,3.2458153039126453e-07
1335,CPRT,18.25,9.0,7.0,2017-08-01,2017-09-01,2017-10-01,Q4,2017,10/2017,0.26,0.33,post,1,3.378488523735002e-07,1.0172534423118372e-06,5.509576565352403e-07
1336,CPRT,4.25,14.2,12.5,2017-11-01,2017-12-01,2018-01-01,Q1,2018,01/2018,0.38,0.47,pre,1,2.8502107853812113e-06,-3.940724123924556e-08,5.951409663675099e-07
1337,CPRT,12.5,33.5,10.2,2018-02-01,2018-03-01,2018-04-01,Q2,2018,04/2018,0.48,0.52,post,1,2.642793317533716e-06,1.367851776408567e-06,6.932195185303262e-07
1338,CPRT,12.75,29.0,13.6,2018-05-01,2018-06-01,2018-07-01,Q3,2018,07/2018,0.47,0.42,pre,-1,9.702535072674103e-07,2.9015248113909233e-07,-1.4737198877489903e-07
1339,CPRT,45.75,42.2,24.75,2018-08-01,2018-09-01,2018-10-01,Q4,2018,10/2018,0.46,0.47,post,1,2.764914867589905e-06,-8.548917760419438e-06,-1.7433926279388724e-06
1340,CPRT,28.5,9.75,12.4,2016-05-01,2016-06-01,2016-07-01,Q3,2016,07/2016,0.27,0.3,post,1,1.923021017737513e-06,-6.706035506993741e-07,6.198036608593309e-07
1341,CPRT,10.5,14.75,0.0,2016-08-01,2016-09-01,2016-10-01,Q4,2016,10/2016,0.28,0.29,post,1,6.221586559292159e-07,1.4117338132108239e-06,-5.390485720020309e-07
1342,GLW,24.2,39.0,38.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.35,0.39,pre,1,1.0250851593462385e-06,6.736681789647886e-07,-2.3323335047378683e-07
1343,GLW,37.0,30.5,54.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.4,0.42,pre,1,8.749208775261295e-07,1.4425806545613179e-07,3.5568371803961717e-07
1344,GLW,56.2,64.75,32.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.41,0.43,pre,1,2.6524551186928998e-08,-3.9403085177733024e-07,7.114680445526542e-07
1345,GLW,48.6,32.5,47.2,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.47,0.49,pre,1,5.585103925647768e-07,2.0620520468209913e-07,1.2320017460844908e-07
1346,GLW,43.75,53.5,36.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.3,0.31,pre,1,-3.877015783801172e-08,-4.995849630401799e-07,-5.57950950310633e-07
1347,GLW,38.6,25.0,33.0,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.37,0.38,pre,1,-8.980330346285559e-09,9.455329067440702e-08,-4.6017736336910747e-07
1348,GLW,40.0,34.0,41.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.48,0.51,pre,1,2.344403538182523e-06,2.624272917257125e-07,1.207871698815027e-06
1349,GLW,42.0,35.75,37.8,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.57,0.59,pre,1,-1.9227123871606677e-06,-8.318952382236644e-07,-1.6070439933775034e-06
1350,GLW,36.5,29.25,47.2,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.394,0.4,pre,1,1.2772628939726033e-06,8.034658728232234e-07,-5.55731431356878e-07
1351,GLW,39.75,50.0,39.8,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.445,0.45,pre,1,-3.740654554248611e-07,-1.0530145751415531e-06,1.7941644707949044e-06
1352,GLW,16.2,19.25,15.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.38,0.42,pre,1,7.868447866501327e-07,1.2313169665399449e-07,3.623215311194276e-07
1353,GLW,22.6,18.5,31.5,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.44,0.5,pre,1,-3.267416085195811e-07,7.605897268818693e-07,3.116565863492994e-07
1354,COST,38.5,43.0,29.0,2017-03-01,2017-04-01,2017-05-01,Q2,2017,05/2017,1.31,1.4,post,1,-1.83816479666119e-06,3.588073927408027e-06,-8.142741958983925e-07
1355,COST,31.25,34.8,29.75,2017-06-01,2017-07-01,2017-08-01,Q3,2017,08/2017,2.02,2.08,post,1,-1.1981824561096374e-05,-1.2015846838945524e-06,-1.525006520605109e-06
1356,COST,32.75,39.0,38.5,2017-09-01,2017-10-01,2017-11-01,Q4,2017,11/2017,1.35,1.36,post,1,2.655831812495446e-06,-4.4125302595734075e-07,5.095643341921147e-06
1357,COST,41.25,40.8,31.25,2018-03-01,2018-04-01,2018-05-01,Q2,2018,05/2018,1.68,1.7,post,1,-2.380331259226733e-06,6.3770602368386825e-06,2.022840300225023e-06
1358,COST,29.5,29.6,31.75,2018-06-01,2018-07-01,2018-08-01,Q3,2018,08/2018,2.34,2.36,post,1,5.700170604139366e-06,5.4622372741650896e-06,5.083407344696263e-06
1359,COST,37.4,36.25,37.0,2018-09-01,2018-10-01,2018-11-01,Q4,2018,11/2018,1.62,1.61,post,-1,-3.114793116885424e-06,-1.6954277673530697e-06,-4.683522408586999e-06
1360,COST,42.6,43.5,35.75,2019-03-01,2019-04-01,2019-05-01,Q2,2019,05/2019,1.822,1.89,post,1,1.0303557467603217e-05,8.245345929424838e-07,7.733901085413726e-07
1361,COST,22.25,22.8,20.75,2016-06-01,2016-07-01,2016-08-01,Q3,2016,08/2016,1.73,1.77,post,1,2.023984725499854e-06,4.076725241239904e-06,-1.4085624733274033e-06
1362,COST,26.25,28.0,35.75,2016-09-01,2016-10-01,2016-11-01,Q4,2016,11/2016,1.19,1.17,post,-1,-2.426533198677201e-06,-1.757436628531595e-07,3.1924415523835984e-06
1363,CCI,14.6,17.0,6.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.23,0.33,post,-1,6.284520165903031e-07,2.5326535125263944e-06,1.1240408003764438e-06
1364,CCI,13.8,19.0,10.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.17,0.34,post,-1,3.325051230572894e-07,2.972755514568893e-06,-3.732863109485225e-06
1365,CCI,11.2,10.0,15.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.06,0.17,post,-1,1.942013587995181e-06,1.8114249654586113e-06,-4.932457917253521e-07
1366,CCI,18.25,10.5,15.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.34,0.21,post,-1,1.4425256096455446e-06,2.3252093003917382e-07,1.2690557449588636e-06
1367,CCI,6.0,5.0,12.25,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.33,0.36,post,-1,-2.5051100072019745e-06,4.0704527380140803e-07,1.3965188491009318e-06
1368,CCI,9.2,13.5,8.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.38,0.33,post,-1,-2.4222042089671534e-07,1.0028412422669827e-06,-1.9941504153603635e-06
1369,CCI,13.0,7.5,8.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.44,0.44,post,-1,-1.056043908386352e-06,5.126994548019254e-07,-4.6249278685651965e-06
1370,CCI,8.25,19.25,16.2,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.404,0.44,post,1,3.83231335970841e-06,5.422321190435514e-07,3.3677096471949945e-06
1371,CCI,14.0,22.0,23.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.411,0.52,post,1,-2.5799636987640602e-06,1.4273455325755444e-06,-6.108183282096368e-07
1372,CCI,10.4,7.0,6.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.19,0.26,post,-1,-2.5505575604524515e-06,-1.333314194218847e-06,-7.772121725182671e-07
1373,CCI,7.8,4.25,17.5,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.06,0.35,post,-1,1.1951550490560684e-06,-1.737731191931242e-06,1.9408472344161542e-06
1374,CSX,52.8,47.0,41.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.43,0.51,post,1,5.7146531091046456e-06,7.75498630371511e-07,-1.0412198927143116e-06
1375,CSX,42.8,37.0,34.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.59,0.64,post,1,2.005166118598799e-06,6.94603069860042e-07,-2.730655999346428e-07
1376,CSX,43.6,40.5,30.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.51,0.51,pre,0,-2.4965811646070522e-06,1.4060054773082882e-07,1.7561600800310883e-06
1377,CSX,31.8,27.25,56.2,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.56,0.64,post,1,3.280957160516527e-08,7.984975691752549e-07,-8.191365058264366e-07
